index,CPIAUCSL_QoQ,CPILFESL_QoQ,PPIACO_QoQ,CL=F_QoQ,GDP_QoQ,GDPC1_QoQ,INDPRO_QoQ,UNRATE_QoQ,PAYEMS_QoQ,MANEMP_QoQ,ICSA_QoQ,IC4WSA_QoQ,RRSFS_QoQ,^GSPC_QoQ,^VIX_QoQ,DX-Y.NYB_QoQ,M2SL_QoQ,TB6SMFFM,T10Y2Y,T2Y3M,T5Y2Y,prev1_decision,prev2_decision,unemp_idx,b_idx,ir_idx,pmi_QoQ
2014-09-30,0.10369639718250667,0.39901276924954043,-0.9121459433509393,-13.485810680529376,1.6309608101328976,1.2153914093167906,0.35514645526206756,-3.2786885245901565,0.5142276861914707,0.45282397497119486,-5.844155844155841,-5.901116427432218,0.5894851539090196,0.6152369218874076,40.96801984565808,7.721238100229089,1.0541388125126172,-0.05,1.94,0.5499999999999999,1.2000000000000002,0.09,0.09,97.0,94.0,49.0,1.2727272727272698
2014-12-31,-0.5158394286604584,0.3341904466761081,-4.554263565891481,-41.564284425423594,0.605760609221595,0.5057331362120498,0.6541566731460557,-5.084745762711873,0.5739343522280338,0.5327432177690383,-1.7241379310344862,-3.5593220338983045,0.5302439447116392,4.391335025066545,17.719199212923375,5.038391992846791,1.7229239288228948,-0.01,1.5,0.61,0.9999999999999999,0.09,0.09,110.0,106.0,55.0,0.0
2015-03-31,-0.1168244078357028,0.4887638573527475,-2.7918781725888353,-10.64389325120838,0.8455188255924728,0.9004849775657187,-1.764414646127832,-3.5714285714285587,0.39825026360036375,0.16305233980107303,-5.6140350877192935,-0.17574692442882123,0.8900334570688173,0.4366404711633187,-20.3645866964425,8.962007608434487,1.7245062767584862,0.0,1.38,0.61,0.88,0.11,0.11,115.0,107.0,52.0,-6.463195691202872
2015-06-30,0.7123605790419374,0.5437062573985907,1.7232375979112424,24.93698135943312,1.1971913129488865,0.6194050867588619,-1.304784800401626,-1.85185185185186,0.557751396152506,0.17092625752890278,2.230483271375472,-3.6091549295774628,0.34336734966331495,-0.23114311711688318,19.228251064213843,-2.9178555599561395,0.8560363584431796,-0.04,1.71,0.6699999999999999,0.99,0.12,0.12,113.0,105.0,44.0,0.7677543186180413
2015-09-30,-0.06690314192303592,0.5172185868200119,-2.9260780287474364,-24.180260253818798,0.6665396046255267,0.4002450612528241,0.17340442051865246,-5.660377358490565,0.39941005864130297,0.15438368408222658,-1.0909090909090868,-1.5525114155251152,0.40711845284344683,-6.935164420467954,34.39385965554727,0.9006185250715726,1.2427533817551684,0.04,1.42,0.69,0.78,0.14,0.13,102.0,96.0,45.0,-4.571428571428571
2015-12-31,0.11073777463388446,0.5059264495553162,-2.9613960867265976,-17.853180771387787,0.1821089071150528,0.18447912646364362,-1.675295380243047,0.0,0.5636970655420903,0.05679052409541807,1.4705882352941124,0.5565862708719838,0.44839959506230986,6.453540320655904,-25.673473124601397,2.3663713704253686,1.7597985980847275,0.25,1.21,0.75,0.72,0.12,0.12,102.0,97.0,42.0,-2.7944111776447067
2016-03-31,0.13416834552344437,0.5585838305111057,-0.7629427792915533,3.5097170759398777,0.49251600354258684,0.5795194060450148,-0.7919383185560847,0.0,0.4088707479189546,-0.1621665450417531,-1.8115942028985477,-2.859778597785978,-0.16410137349156528,0.7730192315364315,-23.393736899415586,-4.096117842472458,2.1045057281686708,0.1,1.05,0.5800000000000001,0.4999999999999999,0.38,0.34,104.0,92.0,45.0,4.7227926078028615
2016-06-30,0.8996975806451646,0.6616161000028375,3.0203185063152116,26.05634230231606,1.002751116502476,0.3211240684381167,0.5786264752173587,-1.9999999999999907,0.3369018947251279,0.06497198083326161,-3.3210332103321027,0.7597340930674212,0.9233322410494349,1.8992745381929854,12.043013104989297,1.6386543099345952,1.6343336764589322,0.02,0.91,0.45999999999999996,0.43999999999999995,0.37,0.37,102.0,91.0,47.0,2.352941176470602
2016-09-30,0.39713265229661676,0.5259755999030613,-0.3731343283582045,-0.18622004795799674,0.9669724325451323,0.7093902550786346,-0.0772803006132805,2.0408163265306145,0.5695614168967467,-0.032464897329764764,-5.72519083969466,-5.183788878416584,0.18852806711600056,3.3070289851110823,-14.971210079684582,-0.7073021733854934,1.5488414852673271,0.06,0.83,0.48000000000000004,0.4099999999999999,0.4,0.39,104.0,91.0,52.0,-2.1072796934865967
2016-12-31,0.6057816698179064,0.43320661303154484,0.6955591225254132,11.35986598583074,1.0413579595735856,0.5542991127484687,0.39065350838070056,-5.999999999999995,0.3042071643891475,0.05683202078428096,-1.2145748987854255,0.6958250497017815,0.7877143738271863,3.2542099442487427,5.643340873986191,7.259585555876047,1.4722806156112433,0.09,1.25,0.69,0.76,0.41,0.4,110.0,99.0,43.0,6.457925636007822
2017-03-31,0.5172335628943703,0.40973111395645745,1.7534537725823585,-5.807897758162406,0.9990110207356517,0.48689021004175714,0.008683307653623018,-6.382978723404253,0.38581095950704913,0.30022719896136696,-3.2786885245901676,-7.699901283316879,0.39881755004667063,5.533688947125537,-11.894587470308904,-1.9923829745950639,1.5318196596124434,0.08,1.13,0.56,0.6999999999999997,0.66,0.65,117.0,110.0,33.0,3.860294117647056
2017-06-30,0.11111475571154994,0.31959321601633395,1.096605744125334,-9.011853154355176,0.8223978692209144,0.5598725623111145,1.300161939722888,-2.272727272727282,0.42063725859600165,0.23460885041663992,4.661016949152552,6.096256684491985,0.18492786263681893,2.568647243803057,-9.620045201233374,-4.673637153289246,0.9665864901293508,0.05,0.93,0.3400000000000001,0.42999999999999994,0.91,0.9,114.0,107.0,31.0,-0.5309734513274322
2017-09-30,0.930525919160563,0.4234426763483734,0.6198347107438051,12.228490750353593,1.3064286431928362,0.7885241305547019,-0.5868224084834117,0.0,0.2892559164432429,0.42776432606941306,5.263157894736836,7.358870967741926,1.2993240421352192,3.9593052266169604,-14.937388467877044,-2.697053870254673,1.2132610539513866,0.0,0.86,0.32999999999999985,0.42000000000000015,1.16,1.15,106.0,101.0,35.0,6.761565836298922
2017-12-31,0.5559275265282881,0.6059838931696149,0.7700205338809107,16.93439192970385,1.7493529928381601,1.1270466267692791,1.743289603220921,-4.651162790697683,0.35100369370166806,0.4661255324278635,-4.61538461538461,-8.732394366197182,1.1757699766373086,6.122586427624599,16.088324880630257,-1.0313698598922505,1.0988850834365627,0.17,0.51,0.5,0.3400000000000001,1.16,1.15,110.0,106.0,37.0,-0.5000000000000004
2018-03-31,0.7150783882488243,0.7576353285314363,1.5282730514518672,7.480973865345342,1.4546275386922547,0.8134098018182323,0.6968373320352939,-2.4390243902438935,0.5131403238817001,0.5999520038396877,-6.451612903225811,-7.304526748971196,-0.6207961685708141,-1.224561133408708,80.88767556483391,-2.138516241822652,0.7366402860067289,0.36,0.47,0.5499999999999998,0.3500000000000001,1.42,1.41,113.0,109.0,29.0,-1.5075376884422176
2018-06-30,0.5773769217516156,0.44015905038026215,2.4586051179126933,14.18232020053065,1.241401687567234,0.5308251410129694,1.00915608796186,0.0,0.45791745346641655,0.6361323155216203,-1.7241379310344862,-1.220865704772478,0.6752960115012918,2.934638833451486,-19.42914018115133,4.969490462241444,0.9580709788208353,0.24,0.33,0.5899999999999999,0.25,1.7,1.69,107.0,104.0,30.0,1.8707482993197244
2018-09-30,0.4637117656901113,0.3764583389989751,-0.2938295788442624,-1.2137579330525061,1.0583496008340187,0.6236974253114314,0.8507579515159014,-7.499999999999996,0.26785894105090247,0.4266750948166864,-7.8947368421052655,-7.303370786516849,-0.2986770717579246,7.1958510007325005,-24.67371180472164,0.5917840053282442,0.8462143601301264,0.34,0.24,0.6000000000000001,0.1200000000000001,1.91,1.91,105.0,106.0,29.0,-1.00166944908181
2018-12-31,0.23197531941216987,0.6560409957889535,-1.2770137524557912,-38.00682614687767,0.5728090128579888,0.1416442191157108,-0.056386030096888806,5.405405405405395,0.3019590514066861,0.40125885129818073,13.33333333333333,8.000000000000007,-0.8422305492654436,-13.97160878047653,109.73597620724193,1.029515392797986,1.0773544728131412,0.21,0.21,0.27,0.0,2.2,2.19,102.0,101.0,27.0,-7.419898819561554
2019-03-31,0.5973881084160526,0.5783214067360598,-0.09950248756218638,32.437788134182924,0.9261603967555487,0.6243180824466066,-1.1619960959237896,-2.564102564102566,0.324413085996178,0.2115821644071758,-14.70588235294118,-5.387205387205385,1.8004913205128759,13.066190315637094,-46.066089704961975,1.1542067500111441,0.9984286568492484,0.04,0.14,-0.040000000000000036,-0.040000000000000036,2.4,2.4,100.0,94.0,40.0,0.0
2019-06-30,0.3681025023891227,0.4480687548505724,-0.2490039840637448,-2.7768509908444705,1.3563064855340201,0.8351458407085399,-0.2855028535698967,-5.263157894736836,0.36195482218304154,-0.007819831091648854,11.33004926108374,7.117437722419928,0.567565812153692,3.7877544143682496,9.992705191445417,-1.1821561886405485,1.687984469441406,-0.27,0.25,-0.41000000000000014,0.020000000000000018,2.39,2.42,107.0,101.0,56.0,-6.193078324225865
2019-09-30,0.4768565864591512,0.6276190439942209,-0.9485771342985561,-7.525229064508632,1.4918867416103376,1.170001856591063,-0.0803569251773717,-2.777777777777779,0.3487161808285677,0.0,-4.867256637168138,-7.198228128460682,0.3919737293145653,1.1890834178392762,7.69230671936918,3.3808385445308398,1.7601581434393498,-0.21,0.05,-0.28,-0.07999999999999985,2.13,2.4,99.0,92.0,83.0,-6.601941747572814
2019-12-31,0.8579339390866858,0.6172746115557404,0.3024193548387011,12.927689509744722,0.994816497968376,0.6818778695641736,-0.505562653169378,2.857142857142869,0.28408152479106885,-0.21115195120043895,7.441860465116279,12.649164677804304,0.44388800364216774,8.534169591429386,-15.147783699615136,-3.008651586239297,2.1062575674920536,-0.01,0.34,0.040000000000000036,0.06999999999999984,1.55,1.83,101.0,93.0,80.0,-0.4158004158004269
2020-03-31,-0.21420562193092962,0.3886925795052898,-2.9648241206030157,-66.45922194296784,-0.937208618325347,-1.3924410858419556,-4.253492914114975,22.222222222222232,-0.5929049046411228,-0.5956112852664619,2474.025974025974,889.5127118644067,-8.810937307550192,-20.0010503824639,288.53412157493017,2.7596261842025127,4.207714360177217,-0.34,0.47,0.15000000000000002,0.13999999999999996,1.58,1.55,112.0,95.0,81.0,2.2964509394572064
2020-06-30,-0.4006571707559248,-0.4512196035258764,-0.9839461418953976,91.74805339607717,-8.248533194352248,-7.908965237823118,-6.076982972358258,150.0,-8.763709864475299,-5.786818038473662,-75.6811301715439,-36.184562680655176,10.763354241967459,19.952871969448594,-43.1639899424233,-1.6759248974903662,13.425827508159415,0.1,0.5,0.03,0.15000000000000002,0.05,0.05,136.0,104.0,98.0,7.346938775510203
2020-09-30,1.1496175722255586,1.1600570248524456,2.2489539748953957,2.4191513925782004,8.77385524997587,7.830225060408158,4.599861466383803,-29.09090909090909,2.977388120955027,0.895397489539751,-45.0207468879668,-42.84516020801878,3.396369986293557,8.473722059144539,-13.342094726340914,-3.5937981537476182,2.510873100308131,0.03,0.56,0.020000000000000004,0.14,0.1,0.09,129.0,109.0,88.0,5.513307984790861
2020-12-31,0.7877013965545743,0.5235504753972275,2.5575447570332477,20.636496730855768,1.7718420824115677,1.0847255116152033,2.411582269108603,-14.102564102564097,0.5487761867813967,0.7962179646678225,-2.767295597484276,-1.7610801291458755,-1.1114465788579886,11.688078155199966,-13.727723640598244,-4.2070475811268215,2.8854736887388155,0.0,0.8,0.05000000000000002,0.25,0.09,0.09,131.0,102.0,77.0,8.46846846846847
2021-03-31,1.0692819935507192,0.41133235432286863,7.231920199501252,21.92909993665495,2.664516780661108,1.3801861389137748,-0.011201184474352033,-8.955223880597018,1.1911777085613195,0.6500452563153125,-14.877102199223803,-20.017926501344483,11.019463791622929,5.77251809132131,-14.725276402064736,3.657995137003356,3.607342211443987,-0.02,1.58,0.12,0.6699999999999999,0.08,0.09,127.0,109.0,61.0,5.980066445182719
2021-06-30,2.2137309465464883,2.2674275104714425,6.46511627906976,24.18864335733597,3.142845503333147,1.5700448738243278,1.482184557131938,-3.2786885245901565,1.0967375178514427,0.13897972531065061,-43.920972644376896,-38.77474785207322,-1.2491459657354986,8.170629345361146,-18.40206064444593,-0.8473676789464535,3.2855110626834882,-0.03,1.2,0.16,0.6399999999999999,0.06,0.07,129.0,136.0,40.0,-3.9184952978056464
2021-09-30,1.1938975287207887,0.7633065329529343,2.9611183923110573,2.123312280760059,2.3669531861223447,0.8528493962201456,-0.6551040007707121,-20.33898305084746,1.2919329621197573,1.1592783084333425,1.3550135501354976,-13.239780353874309,-1.4333455172053644,0.23362510907505296,46.17813961575179,1.9580241354288486,2.461086120919953,-0.03,1.24,0.19999999999999998,0.62,0.09,0.1,110.0,125.0,40.0,-0.815660685154973
2021-12-31,2.505639879974586,1.9640578135110331,2.4015818192618665,0.23990444902612929,3.5743136932038677,1.803158911042524,2.221616134066684,-17.021276595744684,1.4006986568457558,1.1379226858203584,-42.24598930481284,-39.170182841068915,-0.5597789138169995,10.647379538196212,-25.58340636319216,1.5066293569711453,2.3471537662189235,0.07,0.79,0.6200000000000001,0.5499999999999999,0.08,0.08,104.0,111.0,35.0,-4.111842105263152
2022-03-31,2.3721003112469052,1.3403641386854348,7.738524393174728,33.33333333333333,1.7695940894952855,-0.2574544675622348,1.4609446335187126,-5.128205128205121,1.0448588272210735,1.1490584104691948,-0.92592592592593,-0.5780346820809301,2.5709211986681524,-4.9467290542075215,19.39605276289207,2.7594851470430948,1.1634297424433004,0.63,0.04,1.46,0.19999999999999996,0.08,0.08,95.0,104.0,22.0,-1.8867924528301767
2022-06-30,2.6455210511119542,1.7177315564412377,7.783042451560296,5.464702257320897,2.3410212396815844,0.07017944333989057,0.14531542797926456,-2.7027027027027084,0.6653628110422583,0.7257810034711376,-0.9345794392523366,-0.6976744186046546,-0.8851242853000096,-16.445095427169687,39.64007699528758,6.489680644137907,-0.36048396007513084,0.92,0.06,1.46,0.18999999999999995,0.77,0.33,83.0,98.0,17.0,-6.468531468531468
2022-09-30,0.4571765535191341,1.4530167443853825,-4.407834405586408,-24.839262236986627,1.806648747949624,0.6732082005465267,0.6907055272002971,-2.777777777777779,0.7613896674171228,0.6265664160401085,-10.849056603773588,-7.377049180327866,-0.8074376845010445,-5.277139198948255,10.135847605563209,7.0971440747976455,-0.5637056717107569,1.05,-0.39,0.6399999999999997,-0.1599999999999997,2.33,1.68,85.0,84.0,23.0,-4.485981308411214
2022-12-31,0.8052735804818134,1.0567216819039826,-3.733137238799855,0.9686807059431146,1.7595379356380336,0.8278279245403475,-1.647790164643792,0.0,0.5361109482584503,0.3191158156911511,7.9365079365079305,5.056890012642223,-1.7680180675949897,7.080501406034023,-31.46742725760371,-7.670358448843151,-1.3995957342998522,0.46,-0.53,-0.07000000000000028,-0.5300000000000002,3.78,3.08,84.0,74.0,30.0,-6.06653620352251
2023-03-31,0.9487697785869109,1.2241526309329176,-0.3237726689337084,-5.718918321848843,1.6087287492382973,0.6920437930648227,0.9699823032488508,0.0,0.5410273688575495,0.007758553805570223,14.705882352941169,10.108303249097483,0.8927491025451317,7.027218611635622,-13.705580539446071,-0.9756516031567908,-1.6164529461386579,0.12,-0.58,-0.5600000000000005,-0.48,4.57,4.33,89.0,76.0,41.0,-3.5416666666666763
2023-06-30,0.8142075234631729,1.0382698125018353,-1.245613898592557,-6.647282808262533,1.0655727234351486,0.6069738859241891,-0.42153669285304174,2.857142857142869,0.45111522127201376,-0.10085337470907563,0.8547008547008517,10.054644808743163,0.6152192357067099,8.299929169508037,-27.326205357589096,0.39020731396270936,-0.44883432408999724,0.11,-1.06,-0.7800000000000002,-0.6899999999999995,5.06,4.83,84.0,71.0,45.0,0.0
2023-09-30,1.0769519136860195,0.7541575978539772,1.9987394626959754,28.524917468829546,1.8718054303199727,1.071522787323076,0.9056376726518378,5.555555555555558,0.29704050144030436,-0.0621262716471227,-8.47457627118644,-13.80337636544191,0.8450032669927721,-3.647555543559855,28.918324216702864,3.1678110881617316,-0.3007323434026543,-0.02,-0.44,-0.54,-0.5299999999999994,5.33,5.12,92.0,82.0,51.0,5.615550755939536
2023-12-31,0.442783059074614,0.8415535580910349,-3.5020507156263814,-21.08161603330816,1.1773225374974494,0.788672702737836,-0.6555149112218661,0.0,0.38123504803817543,-0.031082446188512858,-8.333333333333337,-5.414746543778803,-0.7652502823720986,11.23541692334915,-28.93835910975594,-4.558723199927794,-0.09025052967889247,-0.21,-0.35,-0.9800000000000004,-0.45999999999999996,5.33,5.33,85.0,79.0,63.0,-4.089979550102251
2024-03-31,1.0921988112782888,1.127605912588181,2.0927216988305686,16.078152683507696,1.1559613438429706,0.40480213931690656,-0.10942123668407078,2.6315789473684292,0.37405212515133623,-0.20987174504469852,12.62626262626263,5.115712545675999,-0.6992420833443647,10.158014260367798,4.497995407196331,3.177737256998925,0.9661182335494178,-0.22,-0.39,-0.8799999999999999,-0.3899999999999997,5.33,5.33,105.0,84.0,102.0,6.183368869936023
2024-06-30,0.32809260926538464,0.49911289864315034,0.3210568611693665,-1.9598380297026319,1.3717302036967638,0.7389796233074009,0.7167479852436376,5.128205128205132,0.2526711402578874,0.007789375292110989,6.726457399103136,9.965237543453064,-0.35097228207509046,3.9230328961986416,-4.381250103540735,1.2625534732607857,0.7855933095390677,-0.18,-0.35,-0.7699999999999996,-0.41999999999999993,5.33,5.33,96.0,81.0,96.0,-3.0120481927710885
2024-09-30,0.5492908718715217,0.7828034541359274,-1.2629242636198135,-16.39686362087842,1.2344609386162775,0.7595104802784025,-0.6372671505248229,0.0,0.2526675743279583,-0.30376197523172,-4.621848739495793,-5.163329820864071,1.4413795870690471,5.530649339988525,34.485531403216044,-4.807786752843435,0.9802711529697694,-0.71,0.15,-1.2999999999999998,-0.1200000000000001,5.33,5.33,101.0,79.0,122.0,-1.65631469979296
2024-12-31,0.8740642399102994,0.7670609503327208,0.29760726921586045,5.20757392857758,1.187918371437613,0.607065022345421,0.509087152055554,0.0,0.39668001566506295,-0.31250000000000444,-7.929515418502198,-1.2222222222222245,1.0635866603378785,2.0676844474530887,3.7059226311880744,7.65032663014531,1.023876345071728,-0.29,0.33,-0.15999999999999925,0.019999999999999574,4.64,4.83,99.0,85.0,121.0,3.5789473684210598
2025-03-31,0.6334952755484125,0.7309091359002373,2.131916001799272,-0.3346317061972526,0.0,0.0,0.7481741737839442,2.4390243902439046,0.2868971071208426,0.031347962382444194,4.784688995215314,0.3374578177727683,-0.012176454216528132,-4.586820159231875,28.414986724963743,-3.9450630137086495,1.2685028780962115,-0.23,0.34,-0.36999999999999966,0.06999999999999984,4.33,4.33,86.0,75.0,103.0,-0.4065040650406581
2025-06-30,0.0,0.0,0.0,-12.856745956650572,0.0,0.0,0.0,0.0,0.0,0.0,-1.82648401826484,-1.0089686098654682,0.0,-4.2052127242949595,27.692997693632048,-4.2366384745369245,0.0,,0.59,,,,,,,,
